iter	Passed	Remaining
6340	64092	36983
6341	64099	36972
6342	64104	36958
6343	64109	36945
6344	64113	36932
6345	64119	36919
6346	64123	36906
6347	64128	36892
6348	64136	36881
6349	64142	36869
6350	64146	36855
6351	64152	36843
6352	64157	36829
6353	64161	36816
6354	64170	36805
6355	64175	36792
6356	64180	36779
6357	64186	36767
6358	64191	36754
6359	64198	36742
6360	64204	36730
6361	64209	36717
6362	64214	36704
6363	64219	36690
6364	64224	36678
6365	64232	36666
6366	64237	36653
6367	64242	36640
6368	64246	36627
6369	64251	36614
6370	64256	36601
6371	64262	36588
6372	64269	36576
6373	64274	36563
6374	64278	36550
6375	64283	36537
6376	64288	36524
6377	64293	36511
6378	64300	36499
6379	64305	36486
6380	64310	36473
6381	64315	36460
6382	64319	36447
6383	64324	36434
6384	64332	36423
6385	64337	36410
6386	64342	36397
6387	64347	36384
6388	64352	36371
6389	64357	36358
6390	64365	36346
6391	64370	36334
6392	64375	36321
6393	64379	36308
6394	64384	36294
6395	64389	36281
6396	64396	36270
6397	64401	36257
6398	64406	36244
6399	64411	36231
6400	64416	36218
6401	64421	36205
6402	64425	36192
6403	64432	36180
6404	64437	36167
6405	64442	36154
6406	64447	36141
6407	64453	36129
6408	64457	36115
6409	64464	36104
6410	64469	36091
6411	64475	36079
6412	64480	36065
6413	64485	36052
6414	64490	36040
6415	64497	36028
6416	64502	36015
6417	64507	36002
6418	64513	35990
6419	64517	35977
6420	64522	35964
6421	64530	35952
6422	64535	35940
6423	64540	35927
6424	64544	35914
6425	64551	35901
6426	64555	35888
6427	64562	35877
6428	64568	35864
6429	64573	35852
6430	64579	35839
6431	64584	35826
6432	64589	35813
6433	64597	35802
6434	64602	35789
6435	64608	35777
6436	64612	35764
6437	64617	35751
6438	64622	35738
6439	64630	35727
6440	64636	35714
6441	64640	35701
6442	64645	35689
6443	64651	35676
6444	64655	35663
6445	64662	35651
6446	64667	35638
6447	64673	35626
6448	64677	35613
6449	64683	35600
6450	64688	35588
6451	64696	35577
6452	64701	35564
6453	64706	35551
6454	64711	35538
6455	64716	35525
6456	64720	35512
6457	64728	35501
6458	64733	35488
6459	64737	35475
6460	64743	35463
6461	64748	35450
6462	64753	35437
6463	64760	35425
6464	64765	35412
6465	64770	35400
6466	64774	35387
6467	64779	35374
6468	64784	35361
6469	64792	35350
6470	64797	35337
6471	64802	35324
6472	64807	35312
6473	64812	35299
6474	64816	35286
6475	64825	35275
6476	64830	35262
6477	64835	35249
6478	64839	35236
6479	64844	35224
6480	64849	35211
6481	64857	35200
6482	64861	35187
6483	64866	35174
6484	64871	35161
6485	64875	35148
6486	64880	35135
6487	64889	35125
6488	64895	35112
6489	64899	35099
6490	64904	35087
6491	64909	35074
6492	64914	35061
6493	64918	35048
6494	64926	35037
6495	64931	35024
6496	64936	35011
6497	64940	34998
6498	64946	34986
6499	64951	34973
6500	64958	34962
6501	64963	34949
6502	64968	34936
6503	64973	34924
6504	64978	34911
6505	64983	34898
6506	64991	34887
6507	64995	34874
6508	65000	34862
6509	65005	34849
6510	65010	34836
6511	65015	34823
6512	65022	34812
6513	65027	34799
6514	65032	34787
6515	65037	34774
6516	65043	34762
6517	65048	34749
6518	65055	34738
6519	65060	34725
6520	65065	34712
6521	65069	34699
6522	65073	34686
6523	65079	34674
6524	65085	34662
6525	65091	34650
6526	65097	34638
6527	65102	34625
6528	65106	34612
6529	65111	34600
6530	65116	34587
6531	65124	34576
6532	65129	34563
6533	65133	34550
6534	65138	34537
6535	65143	34525
6536	65147	34512
6537	65152	34499
6538	65160	34488
6539	65165	34475
6540	65170	34463
6541	65174	34450
6542	65179	34437
6543	65184	34425
6544	65191	34413
6545	65196	34401
6546	65201	34388
6547	65205	34375
6548	65210	34362
6549	65215	34349
6550	65222	34338
6551	65227	34326
6552	65232	34313
6553	65237	34301
6554	65243	34288
6555	65247	34275
6556	65251	34262
6557	65258	34251
6558	65264	34239
6559	65269	34226
6560	65274	34213
6561	65279	34201
6562	65287	34190
6563	65292	34178
6564	65297	34165
6565	65302	34152
6566	65307	34140
6567	65312	34127
6568	65319	34116
6569	65324	34103
6570	65329	34091
6571	65333	34078
6572	65339	34066
6573	65343	34053
6574	65348	34040
6575	65355	34029
6576	65360	34016
6577	65365	34004
6578	65370	33991
6579	65375	33979
6580	65381	33967
6581	65389	33956
6582	65393	33943
6583	65399	33931
6584	65403	33918
6585	65408	33905
6586	65412	33893
6587	65420	33881
6588	65424	33869
6589	65430	33856
6590	65435	33844
6591	65440	33832
6592	65445	33819
6593	65453	33808
6594	65458	33796
6595	65463	33783
6596	65467	33771
6597	65472	33758
6598	65477	33746
6599	65485	33734
6600	65489	33722
6601	65494	33709
6602	65499	33697
6603	65506	33685
6604	65510	33672
6605	65518	33662
6606	65525	33650
6607	65530	33637
6608	65534	33625
6609	65539	33612
6610	65544	33600
6611	65551	33588
6612	65556	33576
6613	65561	33563
6614	65566	33551
6615	65571	33539
6616	65576	33526
6617	65584	33515
6618	65589	33503
6619	65594	33490
6620	65598	33478
6621	65604	33465
6622	65610	33453
6623	65617	33442
6624	65623	33430
6625	65628	33418
6626	65633	33406
6627	65638	33393
6628	65645	33382
6629	65652	33370
6630	65657	33358
6631	65662	33345
6632	65666	33333
6633	65671	33320
6634	65678	33309
6635	65684	33297
6636	65689	33285
6637	65694	33272
6638	65700	33260
6639	65705	33248
6640	65713	33237
6641	65719	33225
6642	65724	33213
6643	65728	33200
6644	65734	33188
6645	65739	33176
6646	65746	33164
6647	65750	33152
6648	65755	33140
6649	65760	33127
6650	65765	33115
6651	65770	33102
6652	65778	33092
6653	65784	33080
6654	65789	33067
6655	65795	33055
6656	65799	33043
6657	65804	33030
6658	65812	33019
6659	65818	33007
6660	65823	32995
6661	65827	32983
6662	65832	32970
6663	65837	32958
6664	65842	32946
6665	65849	32934
6666	65855	32922
6667	65859	32910
6668	65863	32897
6669	65869	32885
6670	65874	32873
6671	65881	32861
6672	65886	32849
6673	65891	32836
6674	65896	32824
6675	65901	32812
6676	65905	32799
6677	65913	32788
6678	65918	32776
6679	65923	32764
6680	65928	32752
6681	65933	32740
6682	65939	32727
6683	65947	32717
6684	65951	32704
6685	65958	32692
6686	65963	32681
6687	65969	32668
6688	65974	32656
6689	65982	32646
6690	65988	32634
6691	65993	32621
6692	65997	32609
6693	66002	32597
6694	66010	32586
6695	66015	32574
6696	66020	32561
6697	66025	32549
6698	66030	32537
6699	66035	32525
6700	66042	32513
6701	66048	32501
6702	66053	32489
6703	66058	32477
6704	66062	32464
6705	66067	32452
6706	66072	32440
6707	66079	32428
6708	66084	32416
6709	66089	32404
6710	66095	32392
6711	66099	32380
6712	66104	32367
6713	66112	32357
6714	66117	32344
6715	66122	32332
6716	66126	32320
6717	66132	32308
6718	66136	32295
6719	66144	32284
6720	66149	32272
6721	66154	32260
6722	66159	32248
6723	66163	32235
6724	66168	32223
6725	66176	32212
6726	66181	32200
6727	66186	32188
6728	66191	32176
6729	66196	32163
6730	66200	32151
6731	66208	32140
6732	66213	32128
6733	66219	32116
6734	66224	32104
6735	66231	32093
6736	66235	32080
6737	66243	32069
6738	66248	32057
6739	66253	32045
6740	66258	32033
6741	66263	32021
6742	66268	32009
6743	66276	31998
6744	66281	31985
6745	66288	31974
6746	66294	31963
6747	66300	31951
6748	66310	31941
6749	66315	31929
6750	66320	31917
6751	66325	31905
6752	66330	31893
6753	66334	31880
6754	66341	31869
6755	66346	31857
6756	66351	31845
6757	66356	31833
6758	66361	31821
6759	66366	31808
6760	66374	31798
6761	66380	31786
6762	66384	31773
6763	66389	31761
6764	66394	31749
6765	66399	31737
6766	66406	31726
6767	66412	31714
6768	66417	31702
6769	66422	31690
6770	66429	31679
6771	66433	31666
6772	66440	31655
6773	66446	31643
6774	66450	31631
6775	66455	31619
6776	66459	31606
6777	66465	31594
6778	66473	31584
6779	66478	31572
6780	66483	31560
6781	66489	31548
6782	66494	31536
6783	66498	31524
6784	66507	31513
6785	66511	31501
6786	66516	31489
6787	66521	31477
6788	66527	31465
6789	66531	31453
6790	66538	31442
6791	66543	31429
6792	66548	31417
6793	66553	31405
6794	66558	31393
6795	66563	31381
6796	66571	31370
6797	66575	31358
6798	66581	31346
6799	66587	31335
6800	66591	31322
6801	66597	31311
6802	66604	31300
6803	66610	31288
6804	66614	31276
6805	66620	31264
6806	66625	31252
6807	66630	31240
6808	66634	31228
6809	66641	31217
6810	66647	31205
6811	66651	31192
6812	66656	31180
6813	66661	31168
6814	66666	31156
6815	66674	31146
6816	66679	31134
6817	66684	31122
6818	66689	31109
6819	66694	31098
6820	66702	31087
6821	66707	31075
6822	66713	31063
6823	66718	31051
6824	66724	31040
6825	66728	31028
6826	66733	31015
6827	66740	31004
6828	66744	30992
6829	66750	30980
6830	66756	30969
6831	66761	30957
6832	66769	30946
6833	66775	30935
6834	66780	30923
6835	66785	30911
6836	66790	30899
6837	66795	30887
6838	66799	30874
6839	66806	30864
6840	66811	30851
6841	66816	30839
6842	66821	30828
6843	66826	30816
6844	66831	30804
6845	66839	30793
6846	66844	30781
6847	66848	30769
6848	66853	30757
6849	66858	30745
6850	66863	30733
6851	66871	30722
6852	66876	30710
6853	66881	30698
6854	66886	30686
6855	66891	30674
6856	66895	30662
6857	66903	30651
6858	66908	30639
6859	66913	30628
6860	66918	30616
6861	66923	30604
6862	66928	30592
6863	66935	30581
6864	66940	30569
6865	66945	30557
6866	66951	30545
6867	66956	30533
6868	66962	30522
6869	66969	30511
6870	66973	30499
6871	66978	30487
6872	66983	30475
6873	66988	30463
6874	66993	30451
6875	67000	30440
6876	67006	30429
6877	67011	30417
6878	67016	30405
6879	67023	30394
6880	67028	30382
6881	67035	30371
6882	67041	30360
6883	67046	30348
6884	67052	30336
6885	67056	30324
6886	67061	30312
6887	67068	30301
6888	67073	30289
6889	67078	30277
6890	67083	30265
6891	67087	30253
6892	67092	30241
6893	67100	30231
6894	67104	30219
6895	67110	30207
6896	67115	30195
6897	67121	30184
6898	67125	30172
6899	67132	30161
6900	67138	30149
6901	67143	30137
6902	67149	30126
6903	67154	30114
6904	67160	30103
6905	67167	30092
6906	67172	30080
6907	67178	30068
6908	67183	30057
6909	67188	30045
6910	67193	30033
6911	67200	30022
6912	67205	30010
6913	67210	29998
6914	67215	29986
6915	67220	29975
6916	67225	29963
6917	67232	29952
6918	67237	29940
6919	67242	29928
6920	67247	29917
6921	67252	29905
6922	67257	29893
6923	67265	29882
6924	67270	29870
6925	67274	29858
6926	67279	29847
6927	67284	29835
6928	67288	29823
6929	67293	29810
6930	67300	29800
6931	67305	29788
6932	67310	29776
6933	67316	29765
6934	67320	29753
6935	67325	29741
6936	67332	29730
6937	67338	29718
6938	67342	29706
6939	67346	29694
6940	67350	29682
6941	67356	29671
6942	67364	29660
6943	67369	29648
6944	67374	29636
6945	67378	29624
6946	67383	29613
6947	67388	29601
6948	67395	29590
6949	67400	29578
6950	67405	29566
6951	67410	29555
6952	67416	29543
6953	67421	29531
6954	67428	29521
6955	67433	29509
6956	67438	29497
6957	67442	29485
6958	67448	29474
6959	67453	29462
6960	67458	29450
6961	67466	29440
6962	67470	29428
6963	67475	29416
6964	67480	29404
6965	67485	29392
6966	67490	29380
6967	67497	29370
6968	67501	29358
6969	67506	29346
6970	67511	29334
6971	67516	29323
6972	67521	29311
6973	67528	29300
6974	67533	29288
6975	67538	29277
6976	67544	29265
6977	67548	29253
6978	67553	29241
6979	67561	29231
6980	67565	29219
6981	67570	29207
6982	67575	29196
6983	67580	29184
6984	67584	29172
6985	67590	29160
6986	67598	29150
6987	67603	29138
6988	67608	29127
6989	67614	29115
6990	67619	29104
6991	67624	29092
6992	67631	29081
6993	67636	29070
6994	67641	29058
6995	67646	29046
6996	67652	29035
6997	67657	29023
6998	67665	29013
6999	67670	29001
7000	67674	28989
7001	67680	28978
7002	67685	28966
7003	67689	28954
7004	67697	28944
7005	67703	28932
7006	67708	28921
7007	67713	28909
7008	67718	28898
7009	67723	28886
7010	67731	28876
7011	67736	28864
7012	67741	28852
7013	67746	28841
7014	67751	28829
7015	67759	28819
7016	67764	28807
7017	67769	28795
7018	67775	28784
7019	67779	28772
7020	67783	28760
7021	67787	28748
7022	67796	28738
7023	67800	28726
7024	67805	28714
7025	67810	28703
7026	67815	28691
7027	67820	28680
7028	67828	28669
7029	67834	28658
7030	67839	28646
7031	67844	28635
7032	67849	28623
7033	67854	28612
7034	67862	28601
7035	67867	28589
7036	67873	28578
7037	67877	28566
7038	67882	28555
7039	67887	28543
7040	67894	28532
7041	67899	28521
7042	67904	28509
7043	67909	28498
7044	67914	28486
7045	67922	28476
7046	67927	28464
7047	67932	28452
7048	67936	28441
7049	67941	28429
7050	67946	28418
7051	67952	28406
7052	67959	28396
7053	67964	28384
7054	67970	28373
7055	67975	28361
7056	67980	28350
7057	67984	28338
7058	67992	28327
7059	67997	28316
7060	68002	28304
7061	68007	28293
7062	68012	28281
7063	68017	28269
7064	68024	28259
7065	68029	28247
7066	68035	28236
7067	68039	28224
7068	68045	28213
7069	68050	28201
7070	68057	28191
7071	68063	28180
7072	68067	28168
7073	68073	28156
7074	68077	28145
7075	68082	28133
7076	68089	28123
7077	68094	28111
7078	68099	28100
7079	68105	28088
7080	68110	28077
7081	68116	28065
7082	68124	28055
7083	68129	28044
7084	68134	28032
7085	68139	28021
7086	68144	28009
7087	68149	27998
7088	68157	27987
7089	68162	27976
7090	68167	27964
7091	68172	27953
7092	68176	27941
7093	68181	27929
7094	68188	27919
7095	68193	27907
7096	68197	27895
7097	68202	27884
7098	68207	27872
7099	68212	27861
7100	68219	27850
7101	68224	27839
7102	68230	27828
7103	68234	27816
7104	68239	27804
7105	68244	27793
7106	68251	27782
7107	68256	27771
7108	68261	27759
7109	68265	27748
7110	68271	27736
7111	68275	27725
7112	68280	27713
7113	68288	27703
7114	68293	27691
7115	68297	27679
7116	68302	27668
7117	68308	27657
7118	68312	27645
7119	68319	27635
7120	68325	27623
7121	68330	27612
7122	68335	27601
7123	68340	27589
7124	68345	27578
7125	68353	27567
7126	68359	27556
7127	68363	27545
7128	68368	27533
7129	68373	27521
7130	68377	27510
7131	68385	27499
7132	68390	27488
7133	68395	27477
7134	68400	27465
7135	68406	27454
7136	68411	27443
7137	68418	27432
7138	68423	27421
7139	68428	27409
7140	68433	27398
7141	68438	27386
7142	68443	27375
7143	68450	27365
7144	68455	27353
7145	68460	27342
7146	68464	27330
7147	68469	27318
7148	68473	27307
7149	68481	27296
7150	68487	27285
7151	68492	27274
7152	68498	27263
7153	68504	27252
7154	68509	27240
7155	68516	27230
7156	68520	27218
7157	68525	27207
7158	68530	27195
7159	68536	27184
7160	68540	27173
7161	68547	27162
7162	68553	27151
7163	68558	27140
7164	68563	27128
7165	68568	27117
7166	68572	27105
7167	68577	27094
7168	68585	27083
7169	68590	27072
7170	68594	27061
7171	68600	27049
7172	68605	27038
7173	68613	27028
7174	68617	27016
7175	68622	27005
7176	68627	26993
7177	68631	26982
7178	68636	26970
7179	68642	26959
7180	68650	26949
7181	68655	26938
7182	68660	26926
7183	68664	26915
7184	68670	26904
7185	68677	26893
7186	68683	26882
7187	68687	26871
7188	68692	26859
7189	68697	26848
7190	68702	26836
7191	68707	26825
7192	68713	26814
7193	68719	26803
7194	68724	26792
7195	68729	26781
7196	68734	26769
7197	68739	26758
7198	68747	26748
7199	68752	26736
7200	68756	26725
7201	68761	26714
7202	68766	26702
7203	68771	26691
7204	68778	26681
7205	68784	26669
7206	68789	26658
7207	68793	26647
7208	68799	26635
7209	68804	26624
7210	68811	26614
7211	68816	26602
7212	68820	26591
7213	68825	26579
7214	68829	26568
7215	68835	26557
7216	68842	26546
7217	68848	26535
7218	68853	26524
7219	68859	26513
7220	68864	26502
7221	68868	26490
7222	68876	26480
7223	68882	26469
7224	68886	26458
7225	68891	26446
7226	68895	26435
7227	68901	26424
7228	68906	26412
7229	68913	26402
7230	68917	26391
7231	68922	26379
7232	68927	26368
7233	68932	26357
7234	68936	26345
7235	68944	26335
7236	68949	26324
7237	68954	26312
7238	68959	26301
7239	68964	26290
7240	68969	26278
7241	68976	26268
7242	68982	26257
7243	68987	26246
7244	68993	26235
7245	68998	26224
7246	69004	26213
7247	69011	26203
7248	69016	26191
7249	69021	26180
7250	69025	26169
7251	69030	26157
7252	69036	26146
7253	69043	26136
7254	69047	26124
7255	69052	26113
7256	69057	26102
7257	69063	26091
7258	69067	26079
7259	69075	26069
7260	69080	26058
7261	69085	26047
7262	69089	26035
7263	69094	26024
7264	69099	26013
7265	69104	26002
7266	69111	25991
7267	69117	25980
7268	69123	25969
7269	69127	25958
7270	69132	25947
7271	69137	25936
7272	69145	25925
7273	69150	25914
7274	69155	25903
7275	69160	25892
7276	69165	25881
7277	69169	25869
7278	69176	25859
7279	69182	25848
7280	69187	25837
7281	69192	25825
7282	69197	25814
7283	69201	25803
7284	69209	25793
7285	69214	25782
7286	69219	25770
7287	69223	25759
7288	69229	25748
7289	69234	25737
7290	69241	25727
7291	69246	25715
7292	69251	25704
7293	69256	25693
7294	69260	25681
7295	69265	25670
7296	69272	25660
7297	69277	25649
7298	69282	25637
7299	69286	25626
7300	69292	25615
7301	69297	25604
7302	69304	25594
7303	69309	25582
7304	69314	25571
7305	69320	25561
7306	69325	25550
7307	69331	25539
7308	69338	25528
7309	69344	25517
7310	69349	25506
7311	69354	25495
7312	69359	25484
7313	69364	25473
7314	69371	25463
7315	69377	25452
7316	69382	25441
7317	69386	25429
7318	69392	25418
7319	69397	25407
7320	69405	25397
7321	69409	25386
7322	69414	25375
7323	69419	25363
7324	69424	25352
7325	69428	25341
7326	69436	25331
7327	69441	25320
7328	69446	25309
7329	69451	25298
7330	69457	25287
7331	69462	25276
7332	69470	25266
7333	69475	25255
7334	69480	25244
7335	69485	25233
7336	69490	25222
7337	69496	25211
7338	69503	25200
7339	69508	25189
7340	69513	25178
7341	69517	25167
7342	69522	25156
7343	69527	25144
7344	69534	25134
7345	69539	25123
7346	69544	25112
7347	69549	25101
7348	69554	25090
7349	69558	25078
7350	69563	25067
7351	69571	25057
7352	69576	25046
7353	69581	25035
7354	69586	25024
7355	69591	25013
7356	69596	25002
7357	69600	24991
7358	69607	24980
7359	69613	24969
7360	69617	24958
7361	69622	24947
7362	69627	24936
7363	69633	24925
7364	69641	24915
7365	69645	24904
7366	69651	24893
7367	69655	24882
7368	69660	24871
7369	69664	24859
7370	69672	24849
7371	69676	24838
7372	69681	24827
7373	69685	24816
7374	69691	24805
7375	69696	24794
7376	69704	24784
7377	69708	24773
7378	69714	24762
7379	69719	24751
7380	69724	24740
7381	69728	24728
7382	69737	24719
7383	69742	24708
7384	69746	24697
7385	69751	24685
7386	69756	24674
7387	69760	24663
7388	69765	24652
7389	69774	24642
7390	69778	24631
7391	69784	24620
7392	69790	24610
7393	69795	24599
7394	69799	24587
7395	69807	24578
7396	69812	24566
7397	69816	24555
7398	69822	24544
7399	69827	24533
7400	69832	24523
7401	69839	24512
7402	69844	24501
7403	69850	24490
7404	69854	24479
7405	69859	24468
7406	69864	24457
7407	69871	24447
7408	69876	24436
7409	69880	24425
7410	69886	24414
7411	69892	24403
7412	69897	24393
7413	69905	24383
7414	69911	24372
7415	69916	24361
7416	69921	24350
7417	69926	24339
7418	69931	24328
7419	69938	24318
7420	69943	24307
7421	69948	24296
7422	69953	24285
7423	69957	24274
7424	69963	24263
7425	69971	24253
7426	69976	24242
7427	69983	24232
7428	69989	24221
7429	69994	24210
7430	70001	24200
7431	70007	24189
7432	70012	24178
7433	70017	24168
7434	70022	24157
7435	70027	24146
7436	70035	24136
7437	70039	24125
7438	70044	24113
7439	70050	24103
7440	70054	24092
7441	70059	24081
7442	70067	24071
7443	70072	24060
7444	70077	24049
7445	70082	24038
7446	70088	24027
7447	70093	24016
7448	70100	24006
7449	70105	23995
7450	70110	23984
7451	70115	23973
7452	70119	23962
7453	70124	23951
7454	70131	23941
7455	70136	23930
7456	70142	23920
7457	70147	23909
7458	70152	23898
7459	70157	23887
7460	70164	23877
7461	70170	23866
7462	70174	23855
7463	70180	23844
7464	70185	23834
7465	70190	23822
7466	70197	23812
7467	70203	23802
7468	70207	23791
7469	70212	23780
7470	70217	23769
7471	70222	23758
7472	70230	23748
7473	70235	23737
7474	70240	23726
7475	70245	23715
7476	70250	23704
7477	70254	23693
7478	70259	23682
7479	70266	23672
7480	70271	23661
7481	70276	23650
7482	70281	23640
7483	70286	23629
7484	70291	23618
7485	70299	23608
7486	70304	23597
7487	70309	23586
7488	70314	23575
7489	70319	23565
7490	70324	23554
7491	70332	23544
7492	70337	23533
7493	70342	23522
7494	70347	23511
7495	70353	23501
7496	70360	23491
7497	70366	23480
7498	70370	23469
7499	70375	23458
7500	70380	23447
7501	70386	23437
7502	70393	23426
7503	70397	23415
7504	70403	23405
7505	70408	23394
7506	70413	23383
7507	70418	23372
7508	70426	23362
7509	70430	23351
7510	70436	23341
7511	70441	23330
7512	70447	23320
7513	70453	23309
7514	70461	23299
7515	70465	23288
7516	70470	23277
7517	70475	23266
7518	70480	23256
7519	70485	23245
7520	70492	23235
7521	70497	23224
7522	70502	23213
7523	70508	23202
7524	70513	23192
7525	70518	23181
7526	70526	23171
7527	70531	23160
7528	70536	23149
7529	70541	23139
7530	70546	23128
7531	70551	23117
7532	70559	23107
7533	70564	23096
7534	70569	23086
7535	70574	23075
7536	70579	23064
7537	70584	23053
7538	70592	23043
7539	70597	23033
7540	70602	23022
7541	70607	23011
7542	70612	23000
7543	70617	22990
7544	70625	22980
7545	70630	22969
7546	70635	22958
7547	70639	22947
7548	70644	22936
7549	70648	22925
7550	70656	22915
7551	70661	22904
7552	70665	22893
7553	70670	22883
7554	70675	22872
7555	70679	22861
7556	70687	22851
7557	70692	22840
7558	70697	22830
7559	70702	22819
7560	70707	22808
7561	70711	22797
7562	70719	22787
7563	70724	22777
7564	70730	22766
7565	70734	22755
7566	70740	22744
7567	70745	22734
7568	70752	22724
7569	70757	22713
7570	70761	22702
7571	70766	22691
7572	70771	22680
7573	70776	22670
7574	70781	22659
7575	70788	22649
7576	70794	22638
7577	70799	22628
7578	70803	22617
7579	70809	22606
7580	70814	22596
7581	70822	22586
7582	70826	22575
7583	70831	22564
7584	70837	22554
7585	70842	22543
7586	70847	22532
7587	70855	22522
7588	70860	22512
7589	70864	22501
7590	70869	22490
7591	70874	22479
7592	70878	22468
7593	70885	22458
7594	70890	22447
7595	70895	22437
7596	70900	22426
7597	70905	22415
7598	70910	22404
7599	70918	22395
7600	70923	22384
7601	70928	22373
7602	70933	22363
7603	70938	22352
7604	70943	22341
7605	70950	22331
7606	70955	22321
7607	70961	22310
7608	70966	22300
7609	70971	22289
7610	70976	22278
7611	70983	22268
7612	70989	22258
7613	70994	22247
7614	70999	22236
7615	71004	22226
7616	71009	22215
7617	71017	22205
7618	71022	22194
7619	71026	22184
7620	71030	22173
7621	71035	22162
7622	71040	22151
7623	71044	22140
7624	71052	22131
7625	71057	22120
7626	71062	22109
7627	71067	22099
7628	71073	22088
7629	71078	22078
7630	71085	22068
7631	71090	22057
7632	71096	22046
7633	71101	22036
7634	71106	22025
7635	71111	22015
7636	71118	22005
7637	71123	21994
7638	71128	21983
7639	71133	21973
7640	71138	21962
7641	71143	21951
7642	71151	21942
7643	71156	21931
7644	71161	21921
7645	71167	21910
7646	71172	21899
7647	71176	21889
7648	71183	21879
7649	71189	21868
7650	71194	21858
7651	71199	21847
7652	71204	21836
7653	71209	21826
7654	71216	21816
7655	71221	21805
7656	71225	21794
7657	71230	21784
7658	71235	21773
7659	71240	21762
7660	71247	21752
7661	71252	21742
7662	71257	21731
7663	71261	21720
7664	71267	21710
7665	71272	21699
7666	71276	21688
7667	71284	21679
7668	71289	21668
7669	71294	21657
7670	71298	21647
7671	71303	21636
7672	71308	21625
7673	71315	21615
7674	71320	21605
7675	71325	21594
7676	71330	21583
7677	71334	21573
7678	71339	21562
7679	71346	21552
7680	71351	21542
7681	71355	21531
7682	71360	21520
7683	71364	21509
7684	71369	21499
7685	71374	21488
7686	71381	21478
7687	71385	21467
7688	71390	21457
7689	71396	21446
7690	71401	21436
7691	71407	21425
7692	71414	21415
7693	71418	21405
7694	71423	21394
7695	71428	21383
7696	71433	21373
7697	71437	21362
7698	71442	21351
7699	71449	21342
7700	71454	21331
7701	71458	21320
7702	71463	21310
7703	71469	21299
7704	71474	21289
7705	71481	21279
7706	71487	21269
7707	71492	21258
7708	71499	21248
7709	71503	21237
7710	71509	21227
7711	71516	21217
7712	71521	21206
7713	71526	21196
7714	71530	21185
7715	71535	21175
7716	71539	21164
7717	71547	21154
7718	71552	21144
7719	71557	21133
7720	71562	21123
7721	71568	21112
7722	71574	21102
7723	71581	21092
7724	71587	21082
7725	71592	21071
7726	71597	21061
7727	71602	21050
7728	71607	21040
7729	71614	21030
7730	71619	21019
7731	71623	21009
7732	71629	20998
7733	71634	20988
7734	71638	20977
7735	71646	20967
7736	71650	20957
7737	71655	20946
7738	71659	20935
7739	71665	20925
7740	71669	20914
7741	71674	20904
7742	71682	20894
7743	71687	20884
7744	71693	20873
7745	71698	20863
7746	71703	20853
7747	71710	20843
7748	71716	20832
7749	71721	20822
7750	71726	20811
7751	71730	20801
7752	71735	20790
7753	71743	20780
7754	71748	20770
7755	71753	20759
7756	71757	20749
7757	71762	20738
7758	71767	20728
7759	71772	20717
7760	71779	20707
7761	71784	20697
7762	71789	20686
7763	71794	20676
7764	71799	20666
7765	71805	20655
7766	71813	20646
7767	71817	20635
7768	71822	20625
7769	71827	20614
7770	71832	20604
7771	71837	20593
7772	71844	20583
7773	71849	20573
7774	71854	20562
7775	71859	20552
7776	71864	20542
7777	71869	20531
7778	71876	20521
7779	71881	20511
7780	71887	20500
7781	71891	20490
7782	71896	20479
7783	71901	20469
7784	71908	20459
7785	71913	20449
7786	71918	20438
7787	71922	20428
7788	71927	20417
7789	71931	20406
7790	71938	20396
7791	71943	20386
7792	71949	20376
7793	71954	20365
7794	71959	20355
7795	71964	20345
7796	71969	20334
7797	71977	20324
7798	71982	20314
7799	71986	20303
7800	71991	20293
7801	71996	20282
7802	72003	20273
7803	72008	20262
7804	72013	20252
7805	72017	20241
7806	72023	20231
7807	72028	20221
7808	72032	20210
7809	72039	20200
7810	72045	20190
7811	72050	20180
7812	72056	20169
7813	72060	20159
7814	72066	20148
7815	72073	20139
7816	72079	20129
7817	72085	20119
7818	72090	20108
7819	72095	20098
7820	72103	20088
7821	72107	20078
7822	72112	20067
7823	72118	20057
7824	72122	20046
7825	72127	20036
7826	72136	20027
7827	72142	20016
7828	72147	20006
7829	72153	19996
7830	72158	19986
7831	72163	19975
7832	72169	19965
7833	72175	19955
7834	72180	19945
7835	72184	19934
7836	72189	19924
7837	72194	19913
7838	72201	19904
7839	72206	19893
7840	72211	19883
7841	72215	19872
7842	72220	19862
7843	72224	19851
7844	72229	19841
7845	72236	19831
7846	72241	19821
7847	72246	19810
7848	72250	19800
7849	72255	19789
7850	72260	19779
7851	72267	19769
7852	72272	19759
7853	72278	19749
7854	72283	19738
7855	72288	19728
7856	72293	19718
7857	72300	19708
7858	72305	19697
7859	72311	19687
7860	72315	19677
7861	72320	19666
7862	72325	19656
7863	72332	19646
7864	72337	19636
7865	72342	19626
7866	72347	19615
7867	72351	19605
7868	72356	19594
7869	72361	19584
7870	72368	19574
7871	72373	19564
7872	72378	19554
7873	72382	19543
7874	72388	19533
7875	72392	19522
7876	72400	19513
7877	72405	19502
7878	72410	19492
7879	72415	19482
7880	72420	19472
7881	72426	19461
7882	72434	19452
7883	72439	19442
7884	72443	19431
7885	72448	19421
7886	72453	19411
7887	72458	19400
7888	72463	19390
7889	72470	19380
7890	72475	19370
7891	72481	19360
7892	72486	19349
7893	72491	19339
